id_fiscal,no_fiscal,id_unico,fe_denuncia,fe_ing_caso,fe_asig,id_etapa,de_etapa,id_estado,de_estado,st_acumulado,tx_tipo_caso,condicion,fe_conclusion,de_mat_deli
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120160013110000,15/12/2016 08:40:00,15/12/2016 08:40:00,19/01/2023 13:58:30:866,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,03/05/2023 18:31:28:756,E.C.C.P. (ACTIVIDAD.COMER.NO.AUTORIZADA)
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120170003220000,22/03/2017 09:36:00,22/03/2017 09:36:00,19/01/2023 13:58:30:9,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,23/05/2024 17:49:10:563,CONTRA LA VIDA/EL CUERPO Y LA SALUD
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120170003220000,22/03/2017 09:36:00,22/03/2017 09:36:00,19/01/2023 13:58:30:9,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,23/05/2024 17:49:10:563,LESIONES (LEVES)
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120170006770000,22/05/2017 12:41:00,22/05/2017 12:41:00,19/01/2023 13:58:30:91,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,26/05/2022 09:51:01:77,DELITO DE PELIGRO COMUN
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120170006770000,22/05/2017 12:41:00,22/05/2017 12:41:00,19/01/2023 13:58:30:91,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,26/05/2022 09:51:01:77,USURPACION (DESTRUCCION.ALTERAC.LIMITES)
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120170006940000,30/05/2017 08:54:00,30/05/2017 08:54:00,19/01/2023 13:58:30:913,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,14/03/2023 15:39:35:053,RECEPTACION AGRAVADA(SOBRE VEHICULO AUTOMOTOR O PARTE IMPORTANTE)
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120170008180000,28/06/2017 12:31:00,28/06/2017 12:31:00,19/01/2023 13:58:30:93,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,13/12/2023 07:28:41:19,E.C.C.P. (ACTIVIDAD.COMER.NO.AUTORIZADA)
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120170009280000,01/08/2017 09:57:00,01/08/2017 09:57:00,19/01/2023 13:58:30:933,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,13/12/2023 16:08:17:723,V.R.A. (DESOB.Y.RESIST.A.ORDEN.OFICIAL)
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120170011370000,22/09/2017 12:43:00,22/09/2017 12:43:00,19/01/2023 13:58:30:95,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,17/02/2023 08:01:09:53,CONTRA LA VIDA/EL CUERPO Y LA SALUD
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120170011370000,22/09/2017 12:43:00,22/09/2017 12:43:00,19/01/2023 13:58:30:95,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,17/02/2023 08:01:09:53,LESIONES (LEVES)
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120170011690000,29/09/2017 14:10:00,29/09/2017 14:10:00,19/01/2023 13:58:30:956,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,14/02/2023 09:01:53:65,RECEPTACION AGRAVADA(SOBRE VEHICULO AUTOMOTOR O PARTE IMPORTANTE)
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120170013010000,23/10/2017 08:28:00,23/10/2017 08:28:00,19/01/2023 13:58:30:96,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,23/12/2021 09:19:53:826,V.L.S. (MENOR DE 07 A—OS)
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120170013010000,23/10/2017 08:28:00,23/10/2017 08:28:00,19/01/2023 13:58:30:96,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,23/12/2021 09:19:53:826,VIOLACION DE LA LIBERTAD SEXUAL
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120180004940000,28/05/2018 09:56:00,28/05/2018 09:56:00,19/01/2023 13:58:31:11,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,03/05/2023 18:30:13:363,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120180006910000,06/07/2018 14:29:00,06/07/2018 14:29:00,19/01/2023 13:58:31:136,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,05/06/2023 17:53:24:87,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR (LESIONES CORPORALES MENOS DE 1
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120180006910000,06/07/2018 14:29:00,06/07/2018 14:29:00,19/01/2023 13:58:31:136,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,05/06/2023 17:53:24:87,LESIONES
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120180010450000,10/10/2018 08:30:00,10/10/2018 08:30:00,19/01/2023 13:58:31:17,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,07/07/2021 17:34:28:823,LESIONES (CULPOSAS)
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120180011080000,23/10/2018 10:05:00,23/10/2018 10:05:00,19/01/2023 13:58:31:176,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,26/01/2023 08:18:31:793,VIOLENCIA Y RESISTENCIA A LA AUTORIDAD
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120180013330000,28/12/2018 16:31:00,28/12/2018 16:31:00,19/01/2023 13:58:31:203,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,09/05/2024 12:09:34:84, AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR - CIRCUNSTANCIA AGRAVANTE  (VI
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120180013330000,28/12/2018 16:31:00,28/12/2018 16:31:00,19/01/2023 13:58:31:203,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,09/05/2024 12:09:34:84,LESIONES
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120190002090000,21/02/2019 10:45:00,21/02/2019 10:45:00,19/01/2023 13:58:31:26,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,03/05/2023 18:28:49:313,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120190002890000,27/03/2019 15:51:00,27/03/2019 15:51:00,19/01/2023 13:58:31:273,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,03/05/2023 18:06:51:93,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120190003030000,28/03/2019 11:05:00,28/03/2019 11:05:00,20/12/2022 17:02:12:83,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,06/10/2023 11:17:25:696,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120190003460000,11/04/2019 15:51:00,11/04/2019 15:51:00,19/01/2023 13:58:31:283,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,03/05/2023 18:32:54:723,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120190003590000,16/04/2019 10:37:00,16/04/2019 10:37:00,19/01/2023 13:58:31:293,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,03/05/2023 18:02:00:52,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120190003700000,22/04/2019 11:01:00,22/04/2019 11:01:00,19/01/2023 13:58:31:3,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,10/11/2023 11:20:18:166,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120190004120000,10/05/2019 15:44:00,10/05/2019 15:44:00,20/12/2022 17:02:12:916,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,08/11/2023 15:14:34:336, AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR - CIRCUNSTANCIA AGRAVANTE  (LO
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120190004120000,10/05/2019 15:44:00,10/05/2019 15:44:00,20/12/2022 17:02:12:916,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,08/11/2023 15:14:34:336,LESIONES
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120190007260000,18/09/2019 14:38:00,18/09/2019 14:38:00,19/01/2023 13:58:31:37,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,21/09/2023 15:22:53:4,FORMAS AGRAVADAS(LESIONES LEVES POR VIOLENCIA FAMILIAR)
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120200000300000,08/01/2020 14:44:00,08/01/2020 14:44:00,19/01/2023 13:58:31:436,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,17/05/2023 12:28:05:866,DA—O SIMPLE
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120200000300000,08/01/2020 14:44:00,08/01/2020 14:44:00,19/01/2023 13:58:31:436,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,17/05/2023 12:28:05:866,HURTO
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120200001970000,11/03/2020 12:44:00,11/03/2020 12:44:00,19/01/2023 13:58:31:453,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,29/01/2024 07:37:22:583,LESIONES LEVES (AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR -LESIONESÖ
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120200002180000,12/03/2020 10:25:00,12/03/2020 10:25:00,19/01/2023 13:58:31:456,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,17/11/2023 06:53:23:6,LESIONES LEVES (AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR -LESIONESÖ
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120200003180000,08/10/2020 12:23:00,08/10/2020 12:23:00,19/01/2023 13:58:31:486,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,10/03/2022 17:09:07:366,VIOLACION DE LA LIBERTAD SEXUAL
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120200003180000,08/10/2020 12:23:00,08/10/2020 12:23:00,19/01/2023 13:58:31:486,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,10/03/2022 17:09:07:366,VIOLACI”N SEXUAL DE MENOR DE EDAD - MENOR DE 10 A—OS
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120210001590000,03/02/2021 09:39:00,03/02/2021 09:39:00,19/01/2023 13:58:31:603,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,25/10/2023 17:53:45:653,LESIONES LEVES (AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR -LESIONESÖ
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120210004110000,22/02/2021 16:43:00,22/02/2021 16:43:00,19/01/2023 13:58:31:643,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,11/09/2024 08:06:38:226,LESIONES LEVES (AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR -LESIONESÖ
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120210004640000,07/03/2021 15:46:00,07/03/2021 15:46:00,19/01/2023 13:58:31:653,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,02/09/2024 11:15:52:216,LESIONES LEVES (AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR -LESIONESÖ
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120210006300000,11/04/2021 16:32:00,11/04/2021 16:32:00,19/01/2023 13:58:31:693,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,16/05/2022 10:31:24:326,LESIONES LEVES (AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR -LESIONESÖ
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120210007280000,04/05/2021 18:10:00,04/05/2021 18:10:00,19/01/2023 13:58:31:736,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,25/06/2025 12:09:18:48,LESIONES LEVES (AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR -LESIONESÖ
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120210007620000,11/05/2021 09:34:00,11/05/2021 09:34:00,19/01/2023 13:58:31:743,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,18/10/2023 09:17:20:386,LESIONES LEVES (AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR -LESIONESÖ
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120210007800000,11/05/2021 13:00:00,11/05/2021 13:00:00,19/01/2023 13:58:31:76,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,06/02/2024 11:56:25:59,LESIONES LEVES (AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR -LESIONESÖ
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120210008260000,17/05/2021 09:03:00,17/05/2021 09:03:00,19/01/2023 13:58:31:766,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,23/02/2023 07:42:33:48,LESIONES LEVES (AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR -LESIONESÖ
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120210009070000,10/06/2021 09:43:00,10/06/2021 09:43:00,19/01/2023 13:58:31:796,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,17/02/2023 08:04:00:5,LESIONES LEVES (AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR -LESIONESÖ
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120210012860000,17/09/2021 10:33:00,17/09/2021 10:33:00,19/01/2023 13:58:31:94,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,10/03/2023 16:45:32:95,LESIONES LEVES (AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR -CON ENSA—AÖ
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120210013360000,23/09/2021 16:41:00,23/09/2021 16:41:00,19/01/2023 13:58:31:97,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,30/06/2025 12:33:07:57,LESIONES LEVES (AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR -CON ENSA—AÖ
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120210013600000,24/09/2021 11:01:00,24/09/2021 11:01:00,19/01/2023 13:58:31:983,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,28/08/2023 19:35:28:82,LESIONES LEVES (AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR -CON ENSA—AÖ
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120210013870000,29/09/2021 11:09:00,29/09/2021 11:09:00,19/01/2023 13:58:32:003,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,28/08/2023 16:11:02:95,LESIONES LEVES (AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR -CON ENSA—AÖ
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120220001940000,22/02/2022 14:28:00,22/02/2022 14:28:00,19/01/2023 13:58:32:233,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,18/03/2024 18:14:44:543,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR (LESIONES CORPORALES MENOS DE 1
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120220003480000,11/04/2022 12:37:00,11/04/2022 12:37:00,19/01/2023 13:58:32:283,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,09/01/2023 17:14:01:99,"FABRICACION, COMERCIALIZACION, USO O PORTE DE ARMAS"
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120220003600000,12/04/2022 15:19:00,12/04/2022 15:19:00,19/01/2023 13:58:32:29,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,27/02/2024 10:44:40:233,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR (LESIONES CORPORALES MENOS DE 1
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120220004720000,20/05/2022 12:27:00,20/05/2022 12:27:00,19/01/2023 13:58:32:31,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,16/01/2025 18:41:33:33,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR (LESIONES CORPORALES MENOS DE 1
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120220006080000,12/07/2022 16:23:00,12/07/2022 16:23:00,19/01/2023 13:58:32:403,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,24/07/2023 17:17:35:153,"CONDUCCION ESTADO DE EBRIEDAD O DROGADICCION (CONDUCCI”N, OPERACI”N O MANIOBRA DE VEHÕCULO MOTÖ"
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120220006200000,14/07/2022 14:49:00,14/07/2022 14:49:00,19/01/2023 13:58:32:41,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,11/04/2024 09:07:20:523,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR (LESIONES CORPORALES MENOS DE 1
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120220006280000,14/07/2022 17:31:00,14/07/2022 17:31:00,19/01/2023 13:58:32:416,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,10/10/2023 11:21:46:35,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR (LESIONES CORPORALES MENOS DE 1
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120220006470000,19/07/2022 16:48:00,19/07/2022 16:48:00,19/01/2023 13:58:32:426,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,25/10/2024 16:05:56:31,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR (LESIONES CORPORALES MENOS DE 1
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120220006660000,20/07/2022 14:34:00,20/07/2022 14:34:00,19/01/2023 13:58:32:446,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,17/07/2023 14:13:10:313,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR (LESIONES CORPORALES MENOS DE 1
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120220006680000,20/07/2022 15:13:00,20/07/2022 15:13:00,19/01/2023 13:58:32:45,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,23/10/2023 09:15:43:51,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR (LESIONES CORPORALES MENOS DE 1
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120220007420000,12/08/2022 16:22:00,12/08/2022 16:22:00,19/01/2023 13:58:32:493,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,11/01/2024 09:52:19:356,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR (LESIONES CORPORALES MENOS DE 1
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120220007800000,19/08/2022 10:21:00,19/08/2022 10:21:00,19/01/2023 13:58:32:526,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,03/07/2023 09:28:57:07,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR (LESIONES CORPORALES MENOS DE 1
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120220008680000,05/09/2022 12:12:00,05/09/2022 12:12:00,19/01/2023 13:58:32:583,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,13/06/2023 09:19:12:256,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR (LESIONES CORPORALES MENOS DE 1
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120220009410000,26/09/2022 14:23:00,26/09/2022 14:23:00,19/01/2023 13:58:32:66,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,18/08/2023 09:04:55:416,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR (LESIONES CORPORALES MENOS DE 1
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120220009420000,26/09/2022 14:28:00,26/09/2022 14:28:00,19/01/2023 13:58:32:663,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,06/09/2023 09:06:58:483,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR (LESIONES CORPORALES MENOS DE 1
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120220010020000,12/10/2022 17:36:00,12/10/2022 17:36:00,19/01/2023 13:58:32:71,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,27/11/2023 15:41:39:593,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR (LESIONES CORPORALES MENOS DE 1
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120220011090000,14/11/2022 15:20:00,14/11/2022 15:20:00,19/01/2023 13:58:32:793,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,15/02/2024 07:38:25:466,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR (LESIONES CORPORALES MENOS DE 1
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120230000050000,05/01/2023 14:47:00,05/01/2023 14:47:00,16/01/2023 14:42:28:14,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,23/04/2024 15:21:45:996,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR (LESIONES CORPORALES MENOS DE 1
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120230000540000,02/02/2023 14:23:00,02/02/2023 14:23:00,10/02/2023 08:56:03:266,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,31/08/2023 15:29:50:28,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR (LESIONES CORPORALES MENOS DE 1
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120230001070000,13/03/2023 09:54:00,13/03/2023 09:54:00,14/03/2023 09:41:39:143,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,30/04/2025 20:40:02:026,USURPACION
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120230001070000,13/03/2023 09:54:00,13/03/2023 09:54:00,14/03/2023 09:41:39:143,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,30/04/2025 20:40:02:026,"USURPACION (AGENTE ILEGITIMAMENTE INGRESA A INMUEBLE, MEDIANTE ACTOS OCULTOS, EN AUSENCIA DE POSE..."
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120230001870000,29/03/2023 15:54:00,29/03/2023 15:54:00,05/04/2023 11:27:01:463,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,29/01/2025 09:06:05:843,AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR (LESIONES CORPORALES MENOS DE 1
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120230002610000,14/04/2023 17:35:00,14/04/2023 17:35:00,18/04/2023 09:56:37:09,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,10/06/2024 18:18:08:233,OMITE CUMPLIR SU OBLIGACI”N DE PRESTAR ALIMENTOS
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120230004280000,21/05/2023 13:03:00,21/05/2023 13:03:00,24/05/2023 16:31:03:2,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,13/11/2023 11:49:42:353, AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR - CIRCUNSTANCIA AGRAVANTE  (AG
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120230005600000,11/07/2023 16:55:00,11/07/2023 16:55:00,31/07/2023 15:35:26:72,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,10/01/2025 16:01:24:823,"CONDUCCION ESTADO DE EBRIEDAD O DROGADICCION (CONDUCCI”N, OPERACI”N O MANIOBRA DE VEHÕCULO MOTÖ"
MDMAG,MENDOZA ATAUCURI GUIDO,0360605060120230007220000,16/08/2023 17:45:00,16/08/2023 17:45:00,23/08/2023 13:12:26:373,4,ETAPA DE JUZGAMIENTO,4001,CON SENTENCIA,N,D,RESUELTO,11/04/2024 15:40:46:993,"CONDUCCION ESTADO DE EBRIEDAD O DROGADICCION (CONDUCCI”N, OPERACI”N O MANIOBRA DE VEHÕCULO MOTÖ"
